categoria_dettaglio;anno;anno_mese;N_month;sum_abs_month;med_N_month_base;med_sum_abs_base;mad_sum_abs_base;mean_active_months_per_year;cadence_type;amount_band_low;amount_band_high;p_active_moy;active_months_in_year;delta_Hn_month_vs_base;delta_Hn_month_vs_year;delta_Hn_year;label_liv2;severity;reasons_liv2
Hardware;2023;2023-12;89.0;223939.37999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.020305287415803952;0.0324069300538774;-0.012101642638073451;;0;
Hardware;2025;2025-01;83.0;205718.21999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.03075960862911198;0.11863671836367651;-0.08787710973456453;;0;
Hardware;2025;2025-02;84.0;220303.54;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.004193510391163668;0.0920706201257282;-0.08787710973456453;;0;
Hardware;2025;2025-03;81.0;252884.75999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.024446836570845787;0.11232394630541032;-0.08787710973456453;;0;
Hardware;2025;2025-04;82.0;178289.40000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.019782942709332008;0.10766005244389654;-0.08787710973456453;;0;
Hardware;2025;2025-05;82.0;194842.72000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.021128061377831298;0.10900517111239583;-0.08787710973456453;;0;
Hardware;2025;2025-06;86.0;214159.81000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;6;0.0026240081638519985;0.09050111789841653;-0.08787710973456453;;0;
Hardware;2025;2025-07;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Hardware;2025;2025-08;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Hardware;2025;2025-09;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Hardware;2025;2025-10;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Hardware;2025;2025-11;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Hardware;2025;2025-12;0.0;0.0;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;6;;;;;0;
Prestito bancario;2017;2017-01;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;;;;cadence_gap;3;missing_month fixed: active_year=7<<cadence≈10.8
Prestito bancario;2017;2017-02;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;;;;cadence_gap;3;missing_month fixed: active_year=7<<cadence≈10.8
Prestito bancario;2017;2017-03;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;;;;cadence_gap;3;missing_month fixed: active_year=7<<cadence≈10.8
Prestito bancario;2017;2017-04;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;;;;cadence_gap;3;missing_month fixed: active_year=7<<cadence≈10.8
Prestito bancario;2017;2017-05;1.0;20000.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;7;0.496258830160672;0.016398598183336777;0.47986023197733524;amount_spike;3;sum_abs=20000.00>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-06;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;;;;cadence_gap;3;missing_month fixed: active_year=7<<cadence≈10.8
Prestito bancario;2017;2017-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2017;2017-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;7;0.496258830160672;0.016398598183336777;0.47986023197733524;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2018;2018-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2018;2018-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2019;2019-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2020;2020-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2021;2021-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2022;2022-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-01;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-02;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-03;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-06;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-07;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-08;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-09;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-10;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
